11,0,1,2,3,4,5,6,7
171444,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_10,Khan Academy _27_10_83,train,who is allowed access to my response data?,"As with most online services, once you make your Personal Information available to others online, it may be collected and used by the recipients or any other website visitor without restriction.",Relevant
171448,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_10,Khan Academy _27_10_87,train,who is allowed access to my response data?,"When you post a question or answer to the Service, your profile, which could include your name, short biography, and city-level location, as well as the content of your posted comment, is visible to others on the Service.",Relevant
171450,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_10,Khan Academy _27_10_89,train,who is allowed access to my response data?,"When your account is connected to a Coach on the Service, the Coach will be able to see your profile information and your activities on the Service, such as which videos you have watched, the questions and responses you post, and other usage information.",Relevant
171451,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_10,Khan Academy _27_10_90,train,who is allowed access to my response data?,"Coaches may also be able to see your name (not only your username) as well as your email address, if you include that information in your account profile.",Relevant
171453,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_10,Khan Academy _27_10_92,train,who is allowed access to my response data?,You may provide consent or authorization to share your personal information with third party applications or services in several ways.,Relevant
171456,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_10,Khan Academy _27_10_95,train,who is allowed access to my response data?,We may share data with social networks at your request.,Relevant
171459,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_10,Khan Academy _27_10_98,train,who is allowed access to my response data?,"If you have explicitly agreed that we may do so, Khan Academy may disclose your Personal Information through a social network or similar service (like Facebook or Google).",Relevant
171461,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_10,Khan Academy _27_10_100,train,who is allowed access to my response data?,We may share data with third-party applications that you authorize.,Relevant
171462,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_10,Khan Academy _27_10_101,train,who is allowed access to my response data?,"Third-party application developers and service providers (commonly known as App Developers) may build complementary services for our platform, such as a mobile application for visually-impaired learners to access our resources, or may use our Khan Academy content to build unaffiliated applications and services.",Relevant
171463,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_10,Khan Academy _27_10_102,train,who is allowed access to my response data?,"If you connect your Khan Academy account to an application or service, or approve access to your Khan Academy account by a third party application or service, you consent to Khan Academy sharing your information with that third party.",Relevant
171464,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_10,Khan Academy _27_10_103,train,who is allowed access to my response data?,We may share data in connection with special programs you participate in.,Relevant
171465,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_10,Khan Academy _27_10_104,train,who is allowed access to my response data?,"If you participate in special programs where Khan Academy partners with third parties, Khan Academy may share data collected from or about you with its third party partners to facilitate the program or services being offered.",Relevant
171468,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_10,Khan Academy _27_10_107,train,who is allowed access to my response data?,We may share information with your consent.,Relevant
171469,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_10,Khan Academy _27_10_108,train,who is allowed access to my response data?,Khan Academy does not share your Personal Information with third-party organizations for their marketing or promotional use without your consent.,Relevant
171470,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_10,Khan Academy _27_10_109,train,who is allowed access to my response data?,"In some instances, you may be able to grant us permission to share your Personal Information with authorized partners, not-for-profit organizations, and other entities that are not affiliated with Khan Academy.",Relevant
171474,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_10,Khan Academy _27_10_113,train,who is allowed access to my response data?,We may share anonymous or aggregate data with others.,Relevant
171475,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_10,Khan Academy _27_10_114,train,who is allowed access to my response data?,"We may use data which has been de-identified and/or aggregated for product development, research, analytics and other purposes, including for the purpose of analyzing, improving, or marketing the Khan Academy Services.",Relevant
171476,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_10,Khan Academy _27_10_115,train,who is allowed access to my response data?,"In certain occasions, Khan Academy may share this data with business partners to improve our services or offerings.",Relevant
171477,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_10,Khan Academy _27_10_116,train,who is allowed access to my response data?,"If we disclose information to authorized business partners to conduct research on online education or assist in understanding the usage, viewing, and demographic patterns for certain programs, content, services, promotions, and/or functionality on our Service, such data will be aggregated and/or anonymized to reasonably avoid identification of a specific individual.",Relevant
171479,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_10,Khan Academy _27_10_118,train,who is allowed access to my response data?,We will share data with employees and service providers.,Relevant
171480,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_10,Khan Academy _27_10_119,train,who is allowed access to my response data?,"Khan Academy may share information with our employees and trusted vendors, third party service providers and other individuals to provide services or products for us or on our behalf, which could include analytics, hosting, marketing and similar services.",Relevant
171481,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_10,Khan Academy _27_10_120,train,who is allowed access to my response data?,"When we share personal information with third party service providers or vendors, these third parties are contractually obligated to maintain the security and confidentiality of that personal information.",Relevant
171482,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_10,Khan Academy _27_10_121,train,who is allowed access to my response data?,"We may share data in the context of a change of business, including a merger or acquisition.",Relevant
171483,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_10,Khan Academy _27_10_122,train,who is allowed access to my response data?,"In the event that Khan Academy is involved in a merger, acquisition, bankruptcy, change of control, or any form of sale of some or all of our assets, your personal information may be transferred or disclosed in connection with such business transaction.",Relevant
171484,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_10,Khan Academy _27_10_123,train,who is allowed access to my response data?,"If the transaction involves the transfer of Student Records to a third party, we will require the new owner to continue to honor the terms provided in this Privacy Policy, or we will provide the School with notice and an opportunity to opt-out of the transfer of Student Records by deleting Student Records before the transfer occurs.",Relevant
171486,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_10,Khan Academy _27_10_125,train,who is allowed access to my response data?,"Khan Academy may release Personal Information if we have a good faith belief that access, use, preservation, or disclosure of such information is reasonably necessary to (a) satisfy any applicable law, regulation, legal process, or enforceable governmental request; (b) enforce applicable Terms of Service, including investigation of potential violations thereof; (c) investigate and defend ourselves against any third-party claims or allegations; (d) detect, prevent or otherwise address fraud, security or technical issues; (e) protect the rights, property, or personal safety of Khan Academy, our users, or the public; or (f) as required or permitted by law.",Relevant
171891,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_11,Khan Academy _27_11_184,train,how long is my data kept on file?,"Additionally, we will not remove content or information that we may be required to retain under applicable federal and state laws.",Relevant
171902,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_11,Khan Academy _27_11_195,train,how long is my data kept on file?,Please note that your information will be retained in backup for up to one week.,Relevant
171904,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_11,Khan Academy _27_11_197,train,how long is my data kept on file?,"We may not be able to delete data in all instances, such as information retained in technical support logs and other business records.",Relevant
171905,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_11,Khan Academy _27_11_198,train,how long is my data kept on file?,We will not be required to delete any information which has been de-identified or disassociated with personal identifiers such that it can no longer be used to reasonably identify a particular individual.,Relevant
171906,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_11,Khan Academy _27_11_199,train,how long is my data kept on file?,"Unless we receive a deletion request, we will retain your information for as long as your account is active or as is reasonably useful for operational purposes.",Relevant
171907,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_11,Khan Academy _27_11_200,train,how long is my data kept on file?,"For example, we may retain certain data as necessary to prevent fraud or future abuse, for recordkeeping or other legitimate business purposes, or if required by law.",Relevant
171908,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_11,Khan Academy _27_11_201,train,how long is my data kept on file?,We may also retain information which has been de-identified or aggregated such that it can no longer reasonably identify a particular individual.,Relevant
172237,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_12,Khan Academy _27_12_184,train,do i have any rights as far as whether i want my account info deleted?,"Additionally, we will not remove content or information that we may be required to retain under applicable federal and state laws.",Relevant
172246,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_12,Khan Academy _27_12_193,train,do i have any rights as far as whether i want my account info deleted?,"To request deletion of your personal information at any time, please log into your account and select delete your account through Settings.",Relevant
172248,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_12,Khan Academy _27_12_195,train,do i have any rights as far as whether i want my account info deleted?,Please note that your information will be retained in backup for up to one week.,Relevant
172249,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_12,Khan Academy _27_12_196,train,do i have any rights as far as whether i want my account info deleted?,"If you log back into your account within 24 hours, your account will not be deleted and you will need to go through the deletion process again.",Relevant
172250,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_12,Khan Academy _27_12_197,train,do i have any rights as far as whether i want my account info deleted?,"We may not be able to delete data in all instances, such as information retained in technical support logs and other business records.",Relevant
172251,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_12,Khan Academy _27_12_198,train,do i have any rights as far as whether i want my account info deleted?,We will not be required to delete any information which has been de-identified or disassociated with personal identifiers such that it can no longer be used to reasonably identify a particular individual.,Relevant
172252,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_12,Khan Academy _27_12_199,train,do i have any rights as far as whether i want my account info deleted?,"Unless we receive a deletion request, we will retain your information for as long as your account is active or as is reasonably useful for operational purposes.",Relevant
172253,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_12,Khan Academy _27_12_200,train,do i have any rights as far as whether i want my account info deleted?,"For example, we may retain certain data as necessary to prevent fraud or future abuse, for recordkeeping or other legitimate business purposes, or if required by law.",Relevant
172254,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_12,Khan Academy _27_12_201,train,do i have any rights as far as whether i want my account info deleted?,We may also retain information which has been de-identified or aggregated such that it can no longer reasonably identify a particular individual.,Relevant
172949,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_14,Khan Academy _27_14_204,train,do i have any recourse if my identity or other information i provided is accessed inappropriately?,"To protect your privacy and security, we take reasonable steps to verify your identity before granting you account access or making corrections to your information.",Relevant
172950,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_14,Khan Academy _27_14_205,train,do i have any recourse if my identity or other information i provided is accessed inappropriately?,"For example, we may ask you to provide certain Personal Information to confirm your identity, and we may require that you create and use a password to access certain parts of our Service.",Relevant
172951,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_14,Khan Academy _27_14_206,train,do i have any recourse if my identity or other information i provided is accessed inappropriately?,You should create and maintain a strong password to help ensure the security of your account.,Relevant
172952,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_14,Khan Academy _27_14_207,train,do i have any recourse if my identity or other information i provided is accessed inappropriately?,"We try to ensure that our Service and information sent to us are safe, but no security measures are perfect.",Relevant
172953,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_14,Khan Academy _27_14_208,train,do i have any recourse if my identity or other information i provided is accessed inappropriately?,"Khan Academy uses certain physical, managerial, and technical safeguards designed to preserve the integrity and security of your Personal Information and other information we maintain in connection with our Service.",Relevant
172954,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_14,Khan Academy _27_14_209,train,do i have any recourse if my identity or other information i provided is accessed inappropriately?,"We cannot, however, ensure or warrant the security of any or all of the information you transmit to Khan Academy, and you do so at your own risk.",Relevant
172955,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_14,Khan Academy _27_14_210,train,do i have any recourse if my identity or other information i provided is accessed inappropriately?,"Once we receive your transmission of information, Khan Academy makes commercially reasonable efforts to ensure the security of our systems.",Relevant
172956,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_14,Khan Academy _27_14_211,train,do i have any recourse if my identity or other information i provided is accessed inappropriately?,"When you enter sensitive information, we encrypt the transmission of that information using secure socket layer technology (SSL) or similar technologies.",Relevant
172957,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_14,Khan Academy _27_14_212,train,do i have any recourse if my identity or other information i provided is accessed inappropriately?,"However, please note that this is not a guarantee that such information may not be accessed, disclosed, altered, or destroyed by breach of any of our physical, technical, or managerial safeguards.",Relevant
172958,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_14,Khan Academy _27_14_213,train,do i have any recourse if my identity or other information i provided is accessed inappropriately?,"In the event that any information under our control is compromised as a result of a breach of security, we will take reasonable steps to investigate the situation and will notify you of the security incident in accordance with applicable laws and regulations.",Relevant
173093,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_15,Khan Academy _27_15_2,train,what data do you collect?,"If you create an account on the Khan Academy Service, or communicate with Khan Academy, you may provide to Khan Academy what is generally called Personal Information or Personal Data, such as your full name, birthdate, email address or other information that can be used to identify you.",Relevant
173095,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_15,Khan Academy _27_15_4,train,what data do you collect?,"We collect information, including personal information, in a variety of ways which may vary according to your use of the Service and your account settings.",Relevant
173097,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_15,Khan Academy _27_15_6,train,what data do you collect?,"Contact and profile information Account and authentication information from third-party integrated services Location information Information about your browser or device Donation and applicant data Non-personal information which may be linked to your Personal Information Below, we describe examples of the categories of information we collect from and about you when you use our Service:",Relevant
173098,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_15,Khan Academy _27_15_7,train,what data do you collect?,Information you provide to us and information we receive about you from others Contact and profile information.,Relevant
173099,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_15,Khan Academy _27_15_8,train,what data do you collect?,"When you create an account on the Khan Academy Service, or communicate with us, we may collect personal information including your name, email address, and birthdate.",Relevant
173100,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_15,Khan Academy _27_15_9,train,what data do you collect?,"After you register, you may also choose to provide additional information in your profile, such as your nickname, location (city), and other personal or demographic information.",Relevant
173101,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_15,Khan Academy _27_15_10,train,what data do you collect?,"In addition, we may ask you for personal information at other times, such as when you contact our technical support team, send us an email, complete a user survey, or otherwise communicate with Khan Academy.",Relevant
173103,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_15,Khan Academy _27_15_12,train,what data do you collect?,"If you decide to register through or otherwise grant access to a third-party social networking or integrated service (what we call an Integrated Service), such as Facebook, Google, Clever or similar single sign-on service, Khan Academy may also collect Personal Information that is already associated with your Integrated Service account.",Relevant
173104,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_15,Khan Academy _27_15_13,train,what data do you collect?,"You may also have the option of sharing additional information with Khan Academy through an Integrated Service, as controlled through your settings on that Integrated Service.",Relevant
173105,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_15,Khan Academy _27_15_14,train,what data do you collect?,"If you choose to provide such information, during registration or otherwise, Khan Academy will treat the information as Personal Information and will use it in the ways described in this Privacy Policy.",Relevant
173107,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_15,Khan Academy _27_15_16,train,what data do you collect?,We make available certain features on our Service that allow other users to provide us information about you.,Relevant
173108,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_15,Khan Academy _27_15_17,train,what data do you collect?,"For example, a parent or teacher may provide information relating to a Child User, such as when a parent registers an account for their Child and provide us with certain information about the Child, such as user name and age.",Relevant
173110,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_15,Khan Academy _27_15_19,train,what data do you collect?,We may also receive information from third party organizations with which we partner to provide educational services.,Relevant
173111,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_15,Khan Academy _27_15_20,train,what data do you collect?,"If we combine or associate information from other sources with Personal Information that we collect through our Service, we will treat the combined information as Personal Information in accordance with this Privacy Policy.",Relevant
173113,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_15,Khan Academy _27_15_22,train,what data do you collect?,"From time to time, Khan Academy may feature a special program or activity we offer in partnership with a third party.",Relevant
173114,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_15,Khan Academy _27_15_23,train,what data do you collect?,"If you participate in these special programs, Khan Academy may collect personal information from you to facilitate those programs.",Relevant
173115,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_15,Khan Academy _27_15_24,train,what data do you collect?,"For example, LearnStorm participants may be asked to provide information related to event logistics and prize awarding and processing (e.g., contact information, dietary restrictions, shirt sizes, etc.",Relevant
173116,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_15,Khan Academy _27_15_25,train,what data do you collect?,"), and College Board program participants may provide information regarding study habits and test scores (e.g., the number of hours studied, modules or tests taken, scores earned, etc.",Relevant
173119,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_15,Khan Academy _27_15_28,train,what data do you collect?,"We may collect usage information about your use of our Service, such as the number of problems you have attempted, the number of videos you have viewed, and the amount of time spent to complete a problem.",Relevant
173122,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_15,Khan Academy _27_15_31,train,what data do you collect?,"We may collect and use information about your location (such as your country) or infer your approximate location based on your IP address in order to provide you with tailored educational experiences for your region, but we dont collect the precise geolocation of you or your device.",Relevant
173125,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_15,Khan Academy _27_15_34,train,what data do you collect?,"If you donate to Khan Academy via PayPal, we may obtain your name and mailing address to send a thank you note, or if you apply for a job with Khan Academy via an online recruiting site, we will obtain the information you provide in your application for that purpose.",Relevant
173127,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_15,Khan Academy _27_15_36,train,what data do you collect?,"To provide a personalized learning and high-quality experience for our users, we may use various technologies that automatically record certain technical information from your browser or device when you visit our website, read our emails, use our Service or otherwise engage with us.",Relevant
173128,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_15,Khan Academy _27_15_37,train,what data do you collect?,"This information is typically collected through a variety of tracking technologies, including cookies, web beacons, Flash objects, log files, and similar technology (collectively, tracking technologies).",Relevant
173129,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_15,Khan Academy _27_15_38,train,what data do you collect?,"These tracking technologies cookies collect information about how you use the Service (e.g., the pages you view, the links you click, and other actions you take on the Service), information about your browser and online usage patterns (e.g., Internet Protocol (IP) address, browser type, browser language, referring / exit pages and URLs, pages viewed, whether you opened an email, links clicked), and information about the device(s) you use to access the Service (e.g., mobile device identifier, mobile carrier, device type, model and manufacturer, mobile device operating system brand and model, and whether you access the Service from multiple devices).",Relevant
173130,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_15,Khan Academy _27_15_39,train,what data do you collect?,"We may collect analytics data, or use third-party analytics tools such as Google Analytics, to help us measure traffic and usage trends for the Sites and to understand more about the demographics of our users.",Relevant
173132,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_15,Khan Academy _27_15_41,train,what data do you collect?,"We may also work with third party partners to employ technologies, including the application of statistical modeling tools, which permit us to recognize and contact you across multiple devices.",Relevant
173148,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_15,Khan Academy _27_15_57,train,what data do you collect?,We and our third-party partners may also use cookies and tracking technologies for advertising purposes.,Relevant
173621,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_16,Khan Academy _27_16_184,train,how long do you keep my data?,"Additionally, we will not remove content or information that we may be required to retain under applicable federal and state laws.",Relevant
173632,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_16,Khan Academy _27_16_195,train,how long do you keep my data?,Please note that your information will be retained in backup for up to one week.,Relevant
173634,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_16,Khan Academy _27_16_197,train,how long do you keep my data?,"We may not be able to delete data in all instances, such as information retained in technical support logs and other business records.",Relevant
173635,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_16,Khan Academy _27_16_198,train,how long do you keep my data?,We will not be required to delete any information which has been de-identified or disassociated with personal identifiers such that it can no longer be used to reasonably identify a particular individual.,Relevant
173636,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_16,Khan Academy _27_16_199,train,how long do you keep my data?,"Unless we receive a deletion request, we will retain your information for as long as your account is active or as is reasonably useful for operational purposes.",Relevant
173637,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_16,Khan Academy _27_16_200,train,how long do you keep my data?,"For example, we may retain certain data as necessary to prevent fraud or future abuse, for recordkeeping or other legitimate business purposes, or if required by law.",Relevant
173638,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_16,Khan Academy _27_16_201,train,how long do you keep my data?,We may also retain information which has been de-identified or aggregated such that it can no longer reasonably identify a particular individual.,Relevant
173840,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_17,Khan Academy _27_17_57,train,do you sell my data to 3rd parties?,We and our third-party partners may also use cookies and tracking technologies for advertising purposes.,Relevant
173860,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_17,Khan Academy _27_17_77,train,do you sell my data to 3rd parties?,We do not rent or sell Personal Information that we collect from users with third parties.,Relevant
173861,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_17,Khan Academy _27_17_78,train,do you sell my data to 3rd parties?,"Khan Academy will disclose personal information when you post content which is visible to others on the Service, when you consent or instruct us to share your personal information with third parties, or when we have a legitimate business or legal need to share your information.",Relevant
173862,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_17,Khan Academy _27_17_79,train,do you sell my data to 3rd parties?,We may also disclose anonymous or aggregate information that does not reasonably identify you as an individual.,Relevant
173922,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_17,Khan Academy _27_17_139,train,do you sell my data to 3rd parties?,Interest Based Advertising Khan Academy does not display any targeted advertising on our Service.,Relevant
173923,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_17,Khan Academy _27_17_140,train,do you sell my data to 3rd parties?,"However, we participate in interest-based advertising and use third party advertising companies to serve you targeted advertisements on other websites, apps or services, including on Facebook and other social networks, or on other devices you may use.",Relevant
173924,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_17,Khan Academy _27_17_141,train,do you sell my data to 3rd parties?,"These third party ad networks use tracking technologies to recognize your browser or device and to collect information about your visit to our Service to provide you customized content, advertising and commercial messages which may be more relevant to your interests, as well as to provide advertising-related services such as reporting, attribution, analytics and market research.",Relevant
174206,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_18,Khan Academy _27_18_77,train,who has access to my private data?,We do not rent or sell Personal Information that we collect from users with third parties.,Relevant
174207,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_18,Khan Academy _27_18_78,train,who has access to my private data?,"Khan Academy will disclose personal information when you post content which is visible to others on the Service, when you consent or instruct us to share your personal information with third parties, or when we have a legitimate business or legal need to share your information.",Relevant
174208,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_18,Khan Academy _27_18_79,train,who has access to my private data?,We may also disclose anonymous or aggregate information that does not reasonably identify you as an individual.,Relevant
174211,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_18,Khan Academy _27_18_82,train,who has access to my private data?,Certain features and functions of the Service shares or makes your information accessible to others.,Relevant
174212,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_18,Khan Academy _27_18_83,train,who has access to my private data?,"As with most online services, once you make your Personal Information available to others online, it may be collected and used by the recipients or any other website visitor without restriction.",Relevant
174216,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_18,Khan Academy _27_18_87,train,who has access to my private data?,"When you post a question or answer to the Service, your profile, which could include your name, short biography, and city-level location, as well as the content of your posted comment, is visible to others on the Service.",Relevant
174218,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_18,Khan Academy _27_18_89,train,who has access to my private data?,"When your account is connected to a Coach on the Service, the Coach will be able to see your profile information and your activities on the Service, such as which videos you have watched, the questions and responses you post, and other usage information.",Relevant
174219,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_18,Khan Academy _27_18_90,train,who has access to my private data?,"Coaches may also be able to see your name (not only your username) as well as your email address, if you include that information in your account profile.",Relevant
174221,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_18,Khan Academy _27_18_92,train,who has access to my private data?,You may provide consent or authorization to share your personal information with third party applications or services in several ways.,Relevant
174224,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_18,Khan Academy _27_18_95,train,who has access to my private data?,We may share data with social networks at your request.,Relevant
174227,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_18,Khan Academy _27_18_98,train,who has access to my private data?,"If you have explicitly agreed that we may do so, Khan Academy may disclose your Personal Information through a social network or similar service (like Facebook or Google).",Relevant
174229,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_18,Khan Academy _27_18_100,train,who has access to my private data?,We may share data with third-party applications that you authorize.,Relevant
174230,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_18,Khan Academy _27_18_101,train,who has access to my private data?,"Third-party application developers and service providers (commonly known as App Developers) may build complementary services for our platform, such as a mobile application for visually-impaired learners to access our resources, or may use our Khan Academy content to build unaffiliated applications and services.",Relevant
174231,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_18,Khan Academy _27_18_102,train,who has access to my private data?,"If you connect your Khan Academy account to an application or service, or approve access to your Khan Academy account by a third party application or service, you consent to Khan Academy sharing your information with that third party.",Relevant
174232,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_18,Khan Academy _27_18_103,train,who has access to my private data?,We may share data in connection with special programs you participate in.,Relevant
174233,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_18,Khan Academy _27_18_104,train,who has access to my private data?,"If you participate in special programs where Khan Academy partners with third parties, Khan Academy may share data collected from or about you with its third party partners to facilitate the program or services being offered.",Relevant
174236,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_18,Khan Academy _27_18_107,train,who has access to my private data?,We may share information with your consent.,Relevant
174237,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_18,Khan Academy _27_18_108,train,who has access to my private data?,Khan Academy does not share your Personal Information with third-party organizations for their marketing or promotional use without your consent.,Relevant
174238,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_18,Khan Academy _27_18_109,train,who has access to my private data?,"In some instances, you may be able to grant us permission to share your Personal Information with authorized partners, not-for-profit organizations, and other entities that are not affiliated with Khan Academy.",Relevant
